DTXSID,Preferred_Name,CASRN,InChIKey,IUPAC_Name,SMILES,InChI_String,Molecular_Formula,Average_Mass,Monoisotopic_Mass,QC_Level,ToxCast_Active_Count,Total_Assays,ToxCast_Active_Percent,Is_ToxCast_Active,rdkit_mol_cache,ROMol,Valid_SMILES,F_Count,F_Percentage,MW_RDKit,Rotatable_Bonds,H_Acceptors,H_Donors,Ring_Count,Aromatic_Rings,C_Count,Chain_Length,CF_Bonds,f_to_c_ratio,avg_f_per_c,Is_Aromatic,Has_Rings,Is_Cyclic,Is_Branched,Has_Fluorine,Chain_Category
DTXSID40895917,2-(Nonafluorobutyl)benzoic acid,14670-68-9,MEDOBAHFTUZUFE-UHFFFAOYSA-N,2-(Nonafluorobutyl)benzoic acid,OC(=O)C1=CC=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H5F9O2/c12-8(13,6-4-2-1-3-5(6)7(21)22)9(14,15)10(16,17)11(18,19)20/h1-4H,(H,21,22)",C11H5F9O2,340.145,340.014583,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fbc0>,<rdkit.Chem.rdchem.Mol object at 0x1796fe110>,True,9,33.33333333333333,340.01458338000015,4,2,1,1,1,11,7,9,0.8181818181818182,0.8181818181818182,True,True,False,True,True,Long
DTXSID40895932,Ethenyl perfluorodecanoate,423-88-1,PGADVLUJBVHESU-UHFFFAOYSA-N,Ethenyl nonadecafluorodecanoate,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC=C,"InChI=1S/C12H3F19O2/c1-2-33-3(32)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)11(27,28)12(29,30)31/h2H,1H2",C12H3F19O2,540.124,539.982964,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fc30>,<rdkit.Chem.rdchem.Mol object at 0x1796fe0a0>,True,19,52.77777777777778,539.982965516,9,2,0,0,0,12,12,19,1.5833333333333333,1.5833333333333333,False,False,False,True,True,Long
DTXSID40895937,3-Methylbutyl heptadecafluorononanoate,117374-32-0,AFQCXIHNDWCQHP-UHFFFAOYSA-N,3-Methylbutyl heptadecafluorononanoate,CC(C)CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C14H11F17O2/c1-5(2)3-4-33-6(32)7(15,16)8(17,18)9(19,20)10(21,22)11(23,24)12(25,26)13(27,28)14(29,30)31/h5H,3-4H2,1-2H3",C14H11F17O2,534.213,534.048758,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fca0>,<rdkit.Chem.rdchem.Mol object at 0x1796fe030>,True,17,38.63636363636363,534.0487593320004,12,2,0,0,0,14,13,17,1.2142857142857142,1.2142857142857142,False,False,False,True,True,Long
DTXSID40895952,"1-(4-Bromophenyl)-2,2,3,3,4,4,5,5,5-nonafluoropentan-1-one",1228786-80-8,CMWUIULMDIUGCK-UHFFFAOYSA-N,"1-(4-Bromophenyl)-2,2,3,3,4,4,5,5,5-nonafluoropentan-1-one",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C1=CC=C(Br)C=C1,"InChI=1S/C11H4BrF9O/c12-6-3-1-5(2-4-6)7(22)8(13,14)9(15,16)10(17,18)11(19,20)21/h1-4H",C11H4BrF9O,403.042,401.930181,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fd10>,<rdkit.Chem.rdchem.Mol object at 0x1796fdfc0>,True,9,34.61538461538461,401.9301808280002,4,1,0,1,1,11,8,9,0.8181818181818182,0.8181818181818182,True,True,False,True,True,Long
DTXSID40895957,"Methyl 2,3,3,3-tetrafluoro-2-[(undecafluoropentyl)oxy]propanoate",220369-95-9,WROKQQSASYUOAS-UHFFFAOYSA-N,"Methyl 2,3,3,3-tetrafluoro-2-[(undecafluoropentyl)oxy]propanoate",COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"InChI=1/C9H3F15O3/c1-26-2(25)3(10,7(17,18)19)27-9(23,24)6(15,16)4(11,12)5(13,14)8(20,21)22/h1H3",C9H3F15O3,444.096,443.984266,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fd80>,<rdkit.Chem.rdchem.Mol object at 0x1796fdf50>,True,15,50.0,443.98426725600007,7,3,0,0,0,9,9,15,1.6666666666666667,1.6666666666666667,False,False,False,True,True,Long
DTXSID40895972,2-(Heptadecafluorooctyl)thiophene,80791-16-8,JEHFODHLGGKHGC-UHFFFAOYSA-N,2-(Heptadecafluorooctyl)thiophene,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CS1,"InChI=1S/C12H3F17S/c13-5(14,4-2-1-3-30-4)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)29/h1-3H",C12H3F17S,502.19,501.9684,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fdf0>,<rdkit.Chem.rdchem.Mol object at 0x1796fdee0>,True,17,51.515151515151516,501.9684008360001,7,1,0,1,1,12,10,17,1.4166666666666667,1.4166666666666667,True,True,False,True,True,Long
DTXSID40895977,5-(Heptafluoropropyl)isoquinoline-1-carbaldehyde,31181-32-5,KTWWOKUHHOQWQT-UHFFFAOYSA-N,5-(Heptafluoropropyl)isoquinoline-1-carbaldehyde,FC(F)(F)C(F)(F)C(F)(F)C1=C2C=CN=C(C=O)C2=CC=C1,"InChI=1S/C13H6F7NO/c14-11(15,12(16,17)13(18,19)20)9-3-1-2-8-7(9)4-5-21-10(8)6-22/h1-6H",C13H6F7NO,325.186,325.033761,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fe60>,<rdkit.Chem.rdchem.Mol object at 0x1796fde70>,True,7,25.0,325.03376135200017,3,2,0,2,2,13,7,7,0.5384615384615384,0.5384615384615384,True,True,False,True,True,Long
DTXSID40895992,"2-(2,2,3,3,4,4,5,5,5-Nonafluoropentanoyl)cyclopentan-1-one",347361-45-9,PFZDTHHLJUIBOD-UHFFFAOYSA-N,"2-(2,2,3,3,4,4,5,5,5-Nonafluoropentanoyl)cyclopentan-1-one",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C1CCCC1=O,"InChI=1/C10H7F9O2/c11-7(12,6(21)4-2-1-3-5(4)20)8(13,14)9(15,16)10(17,18)19/h4H,1-3H2",C10H7F9O2,330.15,330.030233,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968fed0>,<rdkit.Chem.rdchem.Mol object at 0x1796fde00>,True,9,32.142857142857146,330.0302334440002,4,2,0,1,0,10,7,9,0.9,0.9,False,True,False,True,True,Long
DTXSID40895997,"N,N-Diethyl-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluorononanamide",90403-88-6,UQZCRDOKLCDJNE-UHFFFAOYSA-N,"N,N-Diethyl-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluorononanamide",CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C13H10F17NO/c1-3-31(4-2)5(32)6(14,15)7(16,17)8(18,19)9(20,21)10(22,23)11(24,25)12(26,27)13(28,29)30/h3-4H2,1-2H3",C13H10F17NO,519.202,519.049093,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17968ff40>,<rdkit.Chem.rdchem.Mol object at 0x1796fdd90>,True,17,40.476190476190474,519.0490936800003,11,1,0,0,0,13,11,17,1.3076923076923077,1.3076923076923077,False,False,False,True,True,Long
DTXSID40896000,"4,4,5,5,6,6,6-Heptafluoro-1-(4-methoxyphenyl)hexane-1,3-dione",515163-04-9,NAAZVBWIBHEFHC-UHFFFAOYSA-N,"4,4,5,5,6,6,6-Heptafluoro-1-(4-methoxyphenyl)hexane-1,3-dione",COC1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C13H9F7O3/c1-23-8-4-2-7(3-5-8)9(21)6-10(22)11(14,15)12(16,17)13(18,19)20/h2-5H,6H2,1H3",C13H9F7O3,346.201,346.043991,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680040>,<rdkit.Chem.rdchem.Mol object at 0x1796fdd20>,True,7,21.875,346.04399168800023,7,3,0,1,1,13,11,7,0.5384615384615384,0.5384615384615384,True,True,False,True,True,Long
DTXSID40896005,"Bis(2,2,3,3,4,4,4-heptafluorobutyl) phenylphosphonate",31430-72-5,MXDLFIUWYJPRPF-UHFFFAOYSA-N,"Bis(2,2,3,3,4,4,4-heptafluorobutyl) phenylphosphonate",FC(F)(F)C(F)(F)C(F)(F)COP(=O)(OCC(F)(F)C(F)(F)C(F)(F)F)C1=CC=CC=C1,"InChI=1S/C14H9F14O3P/c15-9(16,11(19,20)13(23,24)25)6-30-32(29,8-4-2-1-3-5-8)31-7-10(17,18)12(21,22)14(26,27)28/h1-5H,6-7H2",C14H9F14O3P,522.174,522.006575,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796800b0>,<rdkit.Chem.rdchem.Mol object at 0x1796fdcb0>,True,14,34.146341463414636,522.0065758580002,9,3,0,1,1,14,10,14,1.0,1.0,True,True,False,True,True,Long
DTXSID40896020,"2,2,3,3,4,4,4-Heptafluoro-1-(pentafluorophenyl)butan-1-one",19108-37-3,NQVADSQEXHQDON-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluoro-1-(pentafluorophenyl)butan-1-one",FC1=C(F)C(F)=C(C(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)=C1F,"InChI=1S/C10F12O/c11-2-1(3(12)5(14)6(15)4(2)13)7(23)8(16,17)9(18,19)10(20,21)22",C10F12O,364.09,363.975753,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680120>,<rdkit.Chem.rdchem.Mol object at 0x1796fdc40>,True,12,52.17391304347826,363.97575326000003,3,1,0,1,1,10,7,12,1.2,1.2,True,True,False,True,True,Long
DTXSID40896025,"2,2,3,3,4,4,4-Heptafluoro-N-(3-phenylpropyl)butanamide",77970-73-1,WSLOVKUTYAQMOA-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluoro-N-(3-phenylpropyl)butanamide",FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCC1=CC=CC=C1,"InChI=1S/C13H12F7NO/c14-11(15,12(16,17)13(18,19)20)10(22)21-8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2,(H,21,22)",C13H12F7NO,331.234,331.080711,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680190>,<rdkit.Chem.rdchem.Mol object at 0x1796fdbd0>,True,7,20.588235294117645,331.08071154400034,6,1,1,1,1,13,11,7,0.5384615384615384,0.5384615384615384,True,True,False,True,True,Long
DTXSID40896040,4-Methylphenyl nonafluorobutane-1-sulfonate,93131-73-8,LVSCDTZNQBYJIP-UHFFFAOYSA-N,4-Methylphenyl nonafluorobutane-1-sulfonate,CC1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,"InChI=1S/C11H7F9O3S/c1-6-2-4-7(5-3-6)23-24(21,22)11(19,20)9(14,15)8(12,13)10(16,17)18/h2-5H,1H3",C11H7F9O3S,390.22,389.997219,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680200>,<rdkit.Chem.rdchem.Mol object at 0x1796fdb60>,True,9,29.03225806451613,389.9972190640002,6,3,0,1,1,11,10,9,0.8181818181818182,0.8181818181818182,True,True,False,True,True,Long
DTXSID40896045,"1-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluoro-1-iododecyl)-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",135587-17-6,AENHPCRNEPBZQL-UHFFFAOYSA-N,"1-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluoro-1-iododecyl)-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)[Si]12OCCN(CCO1)CCO2,"InChI=1/C16H15F17INO3Si/c17-9(18,7-8(34)39-36-4-1-35(2-5-37-39)3-6-38-39)10(19,20)11(21,22)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)33/h8H,1-7H2",C16H15F17INO3Si,747.262,746.95944,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680270>,<rdkit.Chem.rdchem.Mol object at 0x1796fdaf0>,True,17,31.48148148148148,746.9594476100006,9,4,0,3,0,16,13,17,1.0625,1.0625,False,True,False,True,True,Long
DTXSID40896060,"2,2,3,3,4,4,5,5,5-Nonafluoro-N-phenylpentanamide",122590-97-0,TUKGKGYCBQOMNC-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,5-Nonafluoro-N-phenylpentanamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1,"InChI=1S/C11H6F9NO/c12-8(13,7(22)21-6-4-2-1-3-5-6)9(14,15)10(16,17)11(18,19)20/h1-5H,(H,21,22)",C11H6F9NO,339.161,339.030567,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796802e0>,<rdkit.Chem.rdchem.Mol object at 0x1796fda80>,True,9,32.142857142857146,339.03056779200017,4,1,1,1,1,11,9,9,0.8181818181818182,0.8181818181818182,True,True,False,True,True,Long
DTXSID40896065,"2,2,3,3,4,4,4-Heptafluoro-1-(morpholin-4-yl)butan-1-one",425-20-7,MKGSIZTXMDXSMT-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluoro-1-(morpholin-4-yl)butan-1-one",FC(F)(F)C(F)(F)C(F)(F)C(=O)N1CCOCC1,"InChI=1S/C8H8F7NO2/c9-6(10,7(11,12)8(13,14)15)5(17)16-1-3-18-4-2-16/h1-4H2",C8H8F7NO2,283.146,283.044326,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680350>,<rdkit.Chem.rdchem.Mol object at 0x1796fda10>,True,7,26.923076923076923,283.04432603600026,2,2,0,1,0,8,6,7,0.875,0.875,False,True,False,True,True,Medium
DTXSID40896080,"Ethyl N-(2,2,3,3,4,4,4-heptafluorobutanoyl)glycinate",88435-34-1,NWRFHCJHNATFMI-UHFFFAOYSA-N,"Ethyl N-(2,2,3,3,4,4,4-heptafluorobutanoyl)glycinate",CCOC(=O)CNC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H8F7NO3/c1-2-19-4(17)3-16-5(18)6(9,10)7(11,12)8(13,14)15/h2-3H2,1H3,(H,16,18)",C8H8F7NO3,299.145,299.03924,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796803c0>,<rdkit.Chem.rdchem.Mol object at 0x1796fd9a0>,True,7,25.925925925925924,299.03924065600023,6,3,1,0,0,8,9,7,0.875,0.875,False,False,False,True,True,Long
DTXSID40896085,"1-Benzyl-2-(heptafluoropropyl)-4,5-dihydro-1H-imidazole",1069085-51-3,QTZAKXBSUHSCJY-UHFFFAOYSA-N,"1-Benzyl-2-(heptafluoropropyl)-4,5-dihydro-1H-imidazole",FC(F)(F)C(F)(F)C(F)(F)C1=NCCN1CC1=CC=CC=C1,"InChI=1S/C13H11F7N2/c14-11(15,12(16,17)13(18,19)20)10-21-6-7-22(10)8-9-4-2-1-3-5-9/h1-5H,6-8H2",C13H11F7N2,328.234,328.081046,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680430>,<rdkit.Chem.rdchem.Mol object at 0x1796fd930>,True,7,21.21212121212121,328.0810458920003,4,2,0,2,1,13,9,7,0.5384615384615384,0.5384615384615384,True,True,False,True,True,Long
DTXSID40896101,"N-(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidoyl)benzenecarboximidamide",123528-68-7,XSJGLPXVMJDYCC-UHFFFAOYSA-N,"N-(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidoyl)benzenecarboximidamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=N)NC(=N)C1=CC=CC=C1,"InChI=1S/C14H8F13N3/c15-9(16,8(29)30-7(28)6-4-2-1-3-5-6)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-5H,(H3,28,29,30)",C14H8F13N3,465.218,465.051063,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796804a0>,<rdkit.Chem.rdchem.Mol object at 0x1796fd8c0>,True,13,34.21052631578947,465.0510641160003,6,2,3,1,1,14,12,13,0.9285714285714286,0.9285714285714286,True,True,False,True,True,Long
DTXSID40896106,3-Methyl-2-(nonafluorobutyl)-1H-indole,1622133-36-1,ACRSFVDYBBDIBA-UHFFFAOYSA-N,3-Methyl-2-(nonafluorobutyl)-1H-indole,CC1=C(NC2=C1C=CC=C2)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C13H8F9N/c1-6-7-4-2-3-5-8(7)23-9(6)10(14,15)11(16,17)12(18,19)13(20,21)22/h2-5,23H,1H3",C13H8F9N,349.2,349.051303,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680510>,<rdkit.Chem.rdchem.Mol object at 0x1796fd850>,True,9,29.03225806451613,349.0513032360002,4,0,1,2,2,13,8,9,0.6923076923076923,0.6923076923076923,True,True,False,True,True,Long
DTXSID40896121,2-Cyanophenyl nonafluorobutane-1-sulfonate,873838-37-0,QYJKOHQHCLZHIT-UHFFFAOYSA-N,2-Cyanophenyl nonafluorobutane-1-sulfonate,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CC=CC=C1C#N,"InChI=1S/C11H4F9NO3S/c12-8(13,10(16,17)18)9(14,15)11(19,20)25(22,23)24-7-4-2-1-3-6(7)5-21/h1-4H",C11H4F9NO3S,401.2,400.976818,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680580>,<rdkit.Chem.rdchem.Mol object at 0x1796fd7e0>,True,9,31.03448275862069,400.9768179680001,5,4,0,1,1,11,9,9,0.8181818181818182,0.8181818181818182,True,True,False,True,True,Long
DTXSID40896126,"5-(Heptafluoropropyl)-N-methyl-1,3,4-oxadiazol-2-amine",714975-29-8,PZMFLPZXSPNZAW-UHFFFAOYSA-N,"5-(Heptafluoropropyl)-N-methyl-1,3,4-oxadiazol-2-amine",CNC1=NN=C(O1)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H4F7N3O/c1-14-3-16-15-2(17-3)4(7,8)5(9,10)6(11,12)13/h1H3,(H,14,16)",C6H4F7N3O,267.107,267.024259,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796805f0>,<rdkit.Chem.rdchem.Mol object at 0x1796fd770>,True,7,33.33333333333333,267.0242592880001,4,4,1,1,1,6,7,7,1.1666666666666667,1.1666666666666667,True,True,False,True,True,Long
DTXSID40896141,"1-Fluoro-4-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)benzene",149652-30-2,OYNKCDZLXSAORO-UHFFFAOYSA-N,"1-Fluoro-4-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)benzene",FC1=CC=C(C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C12H4F14O2S/c13-5-1-3-6(4-2-5)29(27,28)12(25,26)10(20,21)8(16,17)7(14,15)9(18,19)11(22,23)24/h1-4H",C12H4F14O2S,478.2,477.970845,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680660>,<rdkit.Chem.rdchem.Mol object at 0x1796fd700>,True,14,42.42424242424242,477.9708454480001,6,2,0,1,1,12,10,14,1.1666666666666667,1.1666666666666667,True,True,False,True,True,Long
DTXSID40896146,"N-(2,3-Dichlorophenyl)-2,2,3,3,4,4,4-heptafluorobutanamide",121806-68-6,PIYDRDJYWQFHPU-UHFFFAOYSA-N,"N-(2,3-Dichlorophenyl)-2,2,3,3,4,4,4-heptafluorobutanamide",FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=C(Cl)C(Cl)=CC=C1,"InChI=1S/C10H4Cl2F7NO/c11-4-2-1-3-5(6(4)12)20-7(21)8(13,14)9(15,16)10(17,18)19/h1-3H,(H,20,21)",C10H4Cl2F7NO,358.04,356.955816,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796806d0>,<rdkit.Chem.rdchem.Mol object at 0x1796fd690>,True,7,28.000000000000004,356.9558166480001,3,1,1,1,1,10,8,7,0.7,0.7,True,True,False,True,True,Long
DTXSID40896161,"2,2,3,3,4,4,4-Heptafluoro-N-(pentafluorophenyl)butanamide",60839-98-7,NKCOPEDKDHSSGH-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluoro-N-(pentafluorophenyl)butanamide",FC1=C(F)C(F)=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)=C1F,"InChI=1S/C10HF12NO/c11-1-2(12)4(14)6(5(15)3(1)13)23-7(24)8(16,17)9(18,19)10(20,21)22/h(H,23,24)",C10HF12NO,379.105,378.986652,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680740>,<rdkit.Chem.rdchem.Mol object at 0x1796fd620>,True,12,48.0,378.98665229200003,3,1,1,1,1,10,8,12,1.2,1.2,True,True,False,True,True,Long
DTXSID40896166,Quinolin-8-yl nonafluorobutane-1-sulfonate,41605-60-1,QXNCMHKRMJEHRR-UHFFFAOYSA-N,Quinolin-8-yl nonafluorobutane-1-sulfonate,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=C2N=CC=CC2=CC=C1,"InChI=1S/C13H6F9NO3S/c14-10(15,12(18,19)20)11(16,17)13(21,22)27(24,25)26-8-5-1-3-7-4-2-6-23-9(7)8/h1-6H",C13H6F9NO3S,427.24,426.992468,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796807b0>,<rdkit.Chem.rdchem.Mol object at 0x1796fd5b0>,True,9,27.27272727272727,426.99246803200015,5,4,0,2,2,13,10,9,0.6923076923076923,0.6923076923076923,True,True,False,True,True,Long
DTXSID40896181,"[(4-{3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]propyl}-1,2-phenylene)bis(oxy)]bis(triethylsilane)",1637311-39-7,SPMIFTWZBPRYPL-UHFFFAOYSA-N,"[(4-{3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]propyl}-1,2-phenylene)bis(oxy)]bis(triethylsilane)",CC[Si](CC)(CC)OC1=C(O[Si](CC)(CC)CC)C=C(CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,"InChI=1S/C29H43F13O2SSi2/c1-7-46(8-2,9-3)43-22-16-15-21(20-23(22)44-47(10-4,11-5)12-6)14-13-18-45-19-17-24(30,31)25(32,33)26(34,35)27(36,37)28(38,39)29(40,41)42/h15-16,20H,7-14,17-19H2,1-6H3",C29H43F13O2SSi2,758.87,758.231471,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680820>,<rdkit.Chem.rdchem.Mol object at 0x1796fd540>,True,13,14.444444444444443,758.2314715360012,27,3,0,1,1,29,19,13,0.4482758620689655,0.4482758620689655,True,True,False,True,True,Long
DTXSID40896186,Ethyl [5-(heptafluoropropyl)-1H-pyrazol-3-yl]acetate,1428569-15-6,GJBXBDJDLLPLPD-UHFFFAOYSA-N,Ethyl [5-(heptafluoropropyl)-1H-pyrazol-3-yl]acetate,CCOC(=O)CC1=NNC(=C1)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H9F7N2O2/c1-2-21-7(20)4-5-3-6(19-18-5)8(11,12)9(13,14)10(15,16)17/h3H,2,4H2,1H3,(H,18,19)",C10H9F7N2O2,322.183,322.055225,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680890>,<rdkit.Chem.rdchem.Mol object at 0x1796fd4d0>,True,7,23.333333333333332,322.05522506800025,6,3,1,1,1,10,10,7,0.7,0.7,True,True,False,True,True,Long
DTXSID40896202,"N-[(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidoyl)oxy]benzenecarboximidamide",146304-61-2,PZNFGRVUCIGGHF-UHFFFAOYSA-N,"N-[(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidoyl)oxy]benzenecarboximidamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=N)ONC(=N)C1=CC=CC=C1,"InChI=1S/C14H8F13N3O/c15-9(16,8(29)31-30-7(28)6-4-2-1-3-5-6)10(17,18)11(19,20)12(21,22)13(23,24)14(25,26)27/h1-5,29H,(H2,28,30)",C14H8F13N3O,481.217,481.045978,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680900>,<rdkit.Chem.rdchem.Mol object at 0x1796fd460>,True,13,33.33333333333333,481.0459787360003,6,3,3,1,1,14,13,13,0.9285714285714286,0.9285714285714286,True,True,False,True,True,Long
DTXSID40896207,"3,3,4,4,5,5,5-Heptafluoro-1-(3-methyl-1,3-benzothiazol-2(3H)-ylidene)-2-pentanone",41131-07-1,PMXQNJWJEZRAQI-UHFFFAOYSA-N,"3,3,4,4,5,5,5-Heptafluoro-1-(3-methyl-1,3-benzothiazol-2(3H)-ylidene)pentan-2-one",CN1C(SC2=CC=CC=C12)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C13H8F7NOS/c1-21-7-4-2-3-5-8(7)23-10(21)6-9(22)11(14,15)12(16,17)13(18,19)20/h2-6H,1H3",C13H8F7NOS,359.26,359.021482,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x179680970>,<rdkit.Chem.rdchem.Mol object at 0x1796fd3f0>,True,7,22.58064516129032,359.02148241600025,4,3,0,2,1,13,9,7,0.5384615384615384,0.5384615384615384,True,True,False,True,True,Long
DTXSID40896222,"4-(Heptafluoropropyl)-7,8-dimethyl-1,3-dihydro-2H-1,5-benzodiazepin-2-one",505063-74-1,STKRDLVYJCQWDA-UHFFFAOYSA-N,"4-(Heptafluoropropyl)-7,8-dimethyl-1,3-dihydro-2H-1,5-benzodiazepin-2-one",CC1=C(C)C=C2N=C(CC(=O)NC2=C1)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C14H11F7N2O/c1-6-3-8-9(4-7(6)2)23-11(24)5-10(22-8)12(15,16)13(17,18)14(19,20)21/h3-4H,5H2,1-2H3,(H,23,24)",C14H11F7N2O,356.244,356.07596,5,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x1796809e0>,<rdkit.Chem.rdchem.Mol object at 0x1796fd380>,True,7,20.0,356.0759605120003,4,2,1,2,1,14,9,7,0.5,0.5,True,True,False,True,True,Long
